0,1,2
2.7087298008910157,2.398692236127238,0.1958788645658974
-1.766553381979024,1.8257524213894658,-0.855529889602451
1.8199520812802878,-1.0743014763369743,-1.274850835622538
-2.0552404225006704,-0.8150068028646038,-1.6939068301714237
-0.05328733482269498,-1.340836424807619,1.2192434417308984
1.0563410597667258,-1.299951898018201,1.4605186165710697
0.4007658759148964,1.8321731809833195,-0.0749638915246434
-1.7842560652384,-0.9796605520817113,1.0908026391898626
-1.926134918453948,-0.37634165653150964,1.477784279513618
-4.922866940486733,-0.937046432845134,2.2924695419396057
-1.986942145387593,-0.7476753803756498,-1.7696897201943398
-2.54644820378807,-0.7805073050686683,-0.6794889702394158
1.8464921960187366,1.7503774093492934,-1.7539356185418644
-0.5084259366139047,1.4700663625521155,2.2113815720105556
-2.264655727846384,-0.5578819213542348,-1.792544702028442
4.010428727969974,2.0168199581750135,2.027023544293585
-2.304123143098441,-0.8722848709930021,-0.5795034221001807
-0.42184862141696966,-0.8753613716575123,-0.5572400872285396
2.837042079976055,-1.5218426349249992,2.0850516236902172
-1.9367797486721547,1.9152053573950887,-0.368124353479219
-0.8068898830212359,-0.6908703184604436,-1.3780136798995855
2.317286910247176,-1.221708643715305,0.36493032819541504
0.41002108490201444,-1.3037721165487546,1.9595812629774791
0.9120104860050379,-1.387331218448993,1.6256568070018889
-0.8436295051817274,-1.1465535092966945,0.6091553348161759
-1.6516146468065125,2.1013243521240503,-1.2704772508960056
-1.3924383687956559,-0.9742745704100713,-0.26309267719017837
1.7662288147746081,1.842312154145984,-0.16823283299829567
-1.2092899352847664,-0.8195535696740354,-1.8327014845291356
3.8705913318750937,-1.4550272349539721,0.42684491978837763
-1.7842666211379328,1.9290275732638424,0.19320501259198178
0.08569629840307509,-1.076737097594453,0.33160134165977867
-1.2462388387878465,-0.8375167295000769,-1.1125035425153509
-0.5314663640769334,2.09076325139843,3.4231491492336867
1.7498456237063535,-1.2026741135115548,1.3984980713026087
-1.7014556392095899,1.6491084215180636,1.6676063484191053
2.107993197533491,-1.5094113784365901,1.4199416361701607
-2.438035661024683,-1.0157555185795395,-0.30272334699766723
-1.4806564044344503,1.9024105947404406,-1.6296127619224108
2.3435472628925638,2.1446982081291828,2.246682843668567
1.9271051117681421,-1.020301864428122,-0.991490264181916
-2.4331561026089084,-0.9648124214835161,0.8411197781595409
-2.017776734723838,-0.77000651590822,-1.2305884184472358
0.2109258435603144,1.6813024678123243,0.2589086513615951
-2.2944198911803833,-1.0120774964989385,0.9202447952082569
2.071645894596117,1.7412678754456592,-2.386554524903055
-2.2742193930915735,-0.16294529683866837,-0.06611569227006239
-2.308622386436551,-0.8174245261093407,-1.1755293015081894
-1.769813721137286,1.6256547965888837,-0.1578197822897907
0.8402354002894745,-1.577694772843675,3.666818587749891
1.1116349769139113,1.6671128733496532,-1.3248070476169718
4.076511670653892,-1.2997093454879098,1.18324834853847
-1.8848944557103162,2.0772186938436352,-1.0152448355052826
3.6173437608499754,2.2868939274717657,-1.8425870526097763
0.28362644076718807,-1.2860569014582433,-0.18951809604037487
4.869101142395306,-0.8757734064739472,1.1430733416509535
2.756734455504393,2.363663865996716,-0.920063467835431
-1.6586628701024253,2.037469643363216,-2.172626246309578
-1.5245175784120277,2.0216710665068107,-1.3394536350174275
0.023348913953104396,-1.3158479184661254,1.5398230444728098
3.386617445600604,2.18423410139122,0.6853879477642006
0.7006679055071747,-1.1664700348864687,-0.3226398748133762
1.0532043504837043,1.6849196398896733,0.4495695709570598
1.2172939579519746,1.553781252368272,1.820936299977502
1.6382349695691987,-1.0668720578527742,-1.2346958831962265
-1.866581038425383,-0.24533434792148573,-1.1532357845108798
-2.6468333473962886,-0.8689077375397164,-1.275620999113133
3.4522887584154973,2.0397288920891823,0.42135631649403604
1.0606489355400064,-1.1157851927492854,-1.0357808651908698
0.2521622630597878,-1.3213234055489256,0.2183969764346973
2.3688572696258845,-1.2177432023484898,1.418423228179419
-1.9311817207192918,-0.9580239686412376,0.2785793918939598
1.6289238210915848,-1.243997375893152,0.30067870713890654
0.11336567162587932,-1.4290450155107157,2.4388091698813885
-0.6726317139526042,-0.970666967571904,-2.0815156686118494
-1.8799901586771077,2.096031860118915,-1.3972223553710816
2.9206954622490557,-0.5780525592928566,1.4524691195785189
3.8550084903260977,2.4396946394282946,-1.0764479422063418
-1.9690273206781077,-0.8140175533437023,-1.7851780878132335
1.090582907312703,-0.3850668274927517,-0.01355493931493236
-1.8316586814704148,2.0381604611014796,-0.5875253388213855
-2.354420558301851,-0.7267035205714234,-1.3779079659653208
-2.4320468312442647,-1.0405196077962124,-0.1974661433664989
0.08569629840307509,-1.076737097594453,0.33160134165977867
3.2750086836036796,1.7538775533413353,-2.2445227936861514
-2.3723621565650754,-1.0064762160018401,-0.8982277914391968
-1.9299443520278212,-1.2300328869242192,1.9841870347150687
-0.12443212498786199,2.3204683207904826,0.16034078314876252
2.500526638643764,-1.1255216195445454,-2.195070105035
-0.27788535939577136,-1.05503518012506,-1.9756995602280416
-1.024063181702612,-1.5623553972729218,4.6872445654636365
-2.0875019111605706,1.8662535361938053,-0.9974551540968849
1.4314568128138272,-1.2467804021990665,-0.14991270303607745
-1.8033523153770843,1.7786233543266905,0.6641945381845562
-1.7216954042583341,-1.1933710913360338,0.7571955217796866
-2.0819831050244915,-0.8060342043630925,-1.9678328836562737
0.3367316122584275,1.7440446326532624,0.20261023228301087
-1.9167873524732901,1.9576364577237473,-0.6394869810917916
2.8357092337235223,-1.3994352343641299,-0.6023065765937662
0.24493024148605533,-1.0787112691061929,0.6435520570106108
-1.9506585896883895,1.8655364071820608,0.24773120005342353
-1.6386281141568875,1.714982939945028,1.1280991292229614
2.3953540157680364,-1.1863224700208783,-0.8123926832380955
1.7063829509430144,-1.2991989004414441,1.1213856230146413
3.3346129990323634,-0.5937704558200464,-1.758683929029089
-2.3835256534073945,-1.0099139224757578,-1.1525128860213025
-1.5515356787279455,-1.0382039269795218,-0.24054361659099124
0.7287727230417067,-1.2280213465869647,-0.0025491691148214054
-1.5418577096154609,2.101106207394389,-0.8665650690373535
1.960958263845164,-1.1809171013449071,0.7912106863706607
2.191596368863812,-1.1653441675554514,-1.545357378189586
1.8240172122346272,2.428992243683452,1.5615959299995719
0.364375170222549,-1.3654137602210281,1.569437320392324
3.106007954777309,2.3497940374719004,-1.3697930892934487
-0.19913186090003743,-1.1535197170111031,1.986339193586425
-1.5682713740074772,1.8801163596655408,-0.6464393375165837
2.879664406755714,-1.0390036036461263,-2.320854166586892
-1.1941286241863296,-1.1407340647292197,0.8953733606094343
-2.360921288196332,-1.1349778427735389,-0.2723796872716574
-2.1411693696820215,-0.8474669263644073,-1.3801617451623824
0.9385000585608113,-1.4516180653465862,1.8780838277028158
-1.1220637704880478,2.293745741918329,1.548336657681217
-2.8381461136750845,-1.0398404578017706,0.9051327302975422
-2.0789710550843186,2.0669331707149348,-1.41138919765643
4.324528566834222,2.266810030016406,-1.441344491405831
1.2258450519015152,-1.229814674821792,-0.8727660675951984
3.168584374181706,2.4565084575974696,-1.6716557145505753
-1.525359892058876,-1.3199837363406928,1.3210858180718326
-0.14071066454355616,-1.2525263023789384,1.7324688855040353
1.0534470731697478,-1.620187832164002,1.8608902563598289
0.2766321949717199,-1.1438145633623715,-0.22701161574933607
0.03438980184431766,1.4501376642777823,3.279038582553914
1.5417135406152989,-1.0457164081165269,-1.5573927338762357
0.896817850218373,-1.1306359976357998,-1.2775138010260092
-1.5043508945645672,-1.3009369948254417,2.3298969417700333
2.772164638932898,-1.2690611378833327,0.7490390420754492
-2.9245742762396394,2.0454664790461234,0.08422553714050507
-2.5473437110978714,-1.248729824524101,2.1024163872977635
-1.6947177321131117,2.255838889801222,1.3603784045348932
-2.1177352230381867,1.6917361639850101,1.5664894672508922
3.7124912399463645,1.6334214871842607,0.5386155422521798
0.9959046986504033,-0.6283388326862308,1.4573458796179337
3.291167427150404,-1.1745812892852052,-1.6113633432212784
1.514369046697211,1.5134854883486324,1.7841181966499953
-1.3366108779971442,-0.7835234897684025,-1.0554360393733513
-0.5472439616147974,-0.9739260839831093,-0.3432458502002119
-1.6642706284511406,-0.19529901074175665,-0.9859879927970268
-2.548909958803027,-0.6917867550439236,-2.0352389747215978
-2.6966632375360273,-1.2733862096396185,1.6135616594638011
-0.3769474993259376,-1.1600084960560142,-0.05988095398034004
0.40239648638263537,-1.4504690771411293,1.1060591647163822
0.050301781024657634,-1.1944356107543967,-0.7043154739250266
-0.9367028153521709,-1.1014424730567869,0.6540139169778016
-1.8031442872526748,1.9893199303327131,-1.1804013680539034
2.0249324566442497,-1.407859943581983,2.026545472336151
2.765580015380001,-0.5114616908408629,-0.3088421447497501
-0.5706037736821798,1.8782666984810994,-0.17580746934682395
-1.9860975726270724,1.8615065837007225,-1.1800608344638213
-0.4664424386987577,-0.9152321648150971,-1.976720741995799
2.706353072484023,1.6859140807463708,-1.608775910622523
-2.7547622244976107,1.7440625301937627,1.9248479883814475
3.122921120728137,-1.3384577099819368,2.112100361008034
-2.308423444890595,-0.9058538417891281,-1.1877042858568145
2.6241144087965464,1.6474823975343187,0.7139879483136196
4.704678793177046,-1.8559223720823896,2.226581941417967
-2.303789014995477,-1.1317849123019443,-0.565980618765528
1.4954592997140945,1.8276946087435992,-1.3060821365293718
0.23247313054703586,1.8917804041955615,-1.5269713723323186
1.7203292522161027,1.9088997532516245,-2.317925150905998
-2.0654131267323925,-1.090454591500898,-0.9231574798289126
-2.5074661628476256,-0.9810890044080803,-1.144405024489425
-2.342449696341132,-0.7992818289208555,-1.4312700650006998
-1.6151550303702311,-0.9523076380730111,-1.2340870302925993
-1.4055288927485843,-1.2357331818162502,1.280935031356473
-0.9134009748310292,1.883900030625655,-1.7223130300231644
3.2452374534146733,-1.3267900725883992,1.6276602609697428
3.736667338933451,-0.8155476149573319,1.759965519336041
-2.2602957109771573,-1.2269747418472134,0.9931598837652271
-2.1496473483388208,-1.1730842321424213,-1.5374101415438688
2.8357092337235223,-1.3994352343641299,-0.6023065765937662
-0.8102020827472278,-1.1957496655861708,0.4050008133232104
-2.598223847170901,-1.018142477189223,-0.8908546273506615
2.8452858043251283,-1.4246225156556565,1.039208198831029
-1.9238995749068823,-0.965165103876102,0.3157005629804745
-1.848506331480075,-1.038570260790673,-1.0985714162484241
-2.5613018606402087,-0.6506730769249839,-1.3863025099920583
-1.6307502771787006,1.7272651312036673,0.7494250573850855
0.4700214670015341,-1.0820423730211468,-0.8199092759176154
3.2907980252659947,-1.0149016495517673,-1.8243196305884477
-1.9732363999853268,-1.099187311705075,1.657175358412316
-2.36071375695965,-0.8607119407704653,-0.5900730067931794
3.068876446544592,-1.315259369524232,0.395476029872401
-2.05523403797402,-0.8130743978269254,-1.4593331359082835
-0.9858872597988242,-1.0517515219301512,-0.24672585604000877
-2.743426130457183,-0.8432898490760681,-1.1369766289303542
2.1400797604848694,-1.3637610850381556,0.22305795705451903
2.670578936093487,-1.1511461039091764,-1.752477300916181
2.5849934744713754,-1.0410043973419032,-1.3608572998715427
-1.3392102111496136,2.075021488367943,2.6285343095557896
0.6723695870641927,1.6136920777906416,-0.43556319480920547
2.521703708413361,1.7380547951918495,-1.8812524462813318
1.9425636404995816,1.6746739086918714,-0.3829323060412594
4.0893206753101285,-0.7255411616162841,1.0665102823410284
-2.139061057888337,1.7001869749559524,1.5048839281913735
-1.4948120761881416,2.6585344425698145,0.8660511783261823
-2.6032038863121922,-0.7630130794925393,-1.8611208396135113
-0.9532427260335717,1.5154523058414862,2.5528691594822943
-1.6326856473723472,-0.9831314709338763,-1.8038193339982804
